id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
27234,2014-12-31,45,30.0,6.0,12.0,1.0,1973.0,2.0,6.0,3.0,Investment,Mozhajskoe,16861532.79,132349,0.069670879,0.130617806,9005,4182.0,6,10418,8658.0,6,0,900.0,1,0,12,2,no,0,9,9,no,no,no,yes,no,no,no,no,142462,64715,77747,20725,10613,10112,82808,44728,38080,28816,8173,20643,9005,4632,4373,10418,5300,5118,23155,11841,11314,27514,13369,14145,18047,9244,8803,454.0,64.0,15.0,1.0,225.0,8.0,135.0,0.0,6.0,0.0,456.0,0.0,37.0,263.0,105.0,51.0,13,6.063518207,4.193834797,55.97235806,4.664363172,0.103633886,1.132767332,1.681625695,0.022195097,0.533516282,19.30506,1.898069,19.8221,1.053793676,12.64552411,88.0,1.053793676,1.849024931,88,0.067646882,0.81176259,0.422435568,no,0.193280826,9.625592216,12.67057713,13.70378894,14.57644998,0.193280837,1,yes,0.281872978,47,0.220082639,no,13.14260675,50,17.87844785,1,23.73833097,10.27367441,1.974307823,0.455416596,4.539114611,2.364207319,16.52412065,9.34988706,0.796175186,2.293293908,7.412833949,10.20176594,4.154280349,2.491931413,7.375071969,4.407651961,14.08568745,1.244974411,1.048920473,0.634695782,0.871494224,1.132767332,1.425664702,2.212129709,6.963678456,10.35928128,6.71817526,1.491508898,0.527797809,satisfactory,15.64,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94,8.87,2,65278,0,0,5,720.0,1100.0,910.0,0,2,0,3,0,0,0,0,0,0,0,1,0,2.2,11.54,5,178547,4,489971,6,650.0,1000.0,825.0,0,3,0,3,0,0,0,1,0,0,1,4,0,4.74,10.48,6,219547,9,627075,12,745.45,1181.82,963.64,1,4,1,5,1,0,0,1,0,0,1,6,0,11.16,8.18,10,558789,12,901766,22,704.76,1142.86,923.81,1,6,5,9,1,0,0,4,3,0,1,9,0,18.4,8.8,17,849063,22,1015347,64,866.1,1440.68,1153.39,5,12,18,16,10,3,0,6,9,0,2,32,0,7400000
28550,2015-03-23,121,,20.0,20.0,1.0,2016.0,4.0,10.0,1.0,OwnerOccupier,Ramenki,18800000.1,125111,0.169625419,0.019508796,8371,903.0,8,7687,7788.0,8,0,176.0,5,1,12,5,yes,1,5,11,no,no,no,yes,no,no,no,no,61039,27823,33216,16928,8715,8213,79011,41069,37942,29172,8989,20183,8371,4356,4015,7687,3937,3750,19215,9989,9226,15495,7299,8196,15224,7873,7351,314.0,78.0,2.0,0.0,99.0,38.0,97.0,0.0,0.0,0.0,314.0,1.0,0.0,135.0,98.0,80.0,121,6.238375838,4.831326144,39.32757344,3.277297787,1.344664436,1.358545457,1.487803092,0.362677395,0.864273087,13.58623,3.286658,14.50565,1.814635993,21.77563191,33.0,2.227555027,3.944411625,63,0.105146165,1.261753984,0.771108143,no,3.472752961,6.154473769,8.875700278,10.04089205,10.91522293,3.472752971,1,no,3.532868541,9,0.20305005,no,11.83170599,50,17.02051261,8,19.43209119,7.200572969,1.52225299,1.174244149,1.398012267,1.097472601,9.500148347,2.117473007,1.454563775,3.62961969,8.595244386,7.577446155,2.962615718,1.944882089,9.632498475,2.66918073,2.755511822,4.55672122,1.009818738,1.326531603,1.555985196,1.358545457,1.714610793,1.603545652,3.947144447,5.553033155,1.751859183,4.15909121,1.041306118,satisfactory,6.0,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74,1.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84,8.34,1,1638,1,0,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,0,0,0,3,1,16.82,13.93,3,31539,5,74726,18,670.59,1117.65,894.12,1,3,7,7,0,0,0,1,3,0,1,10,2,19.99,19.41,13,319953,10,119900,51,895.65,1500.0,1197.83,5,9,16,10,7,4,0,2,6,0,1,14,2,19.75,9.59,35,787091,36,923252,237,836.36,1390.91,1113.64,17,55,66,55,32,11,1,8,27,2,5,70,4,24244000
14227,2014-01-28,38,19.0,7.0,16.0,1.0,1977.0,1.0,9.0,3.0,Investment,Chertanovo Central'noe,6879019.638,112221,0.061476659,0.282797669,7104,2546.0,5,8667,6009.0,5,0,,0,0,5,3,no,0,6,2,no,no,no,no,no,no,no,no,111874,46887,64987,16719,7542,9177,68254,33075,35179,27248,8428,18820,7104,3262,3842,8667,3861,4806,18927,8599,10328,22027,10067,11960,14733,6684,8049,175.0,47.0,0.0,0.0,0.0,5.0,123.0,0.0,0.0,0.0,175.0,0.0,0.0,60.0,99.0,16.0,23,2.744862851,1.599194803,19.06403242,1.588669368,0.502612044,0.239566673,2.536098036,0.289130805,1.961857802,7.446479,2.421484,3.486358,3.85616649,46.27399787,21.0,3.866691924,5.829633604,21,0.202400577,2.428806918,0.487064344,no,3.735661242,9.692602809,12.88778063,14.26705859,14.92587559,1.735068493,2,no,3.735661225,1,3.105213886,no,16.43170074,32,7.401751655,9,14.69659755,6.848587684,3.158861606,2.816206486,5.224871134,0.901313108,15.30620064,6.14580745,0.676626416,3.997592078,7.572977074,12.25918819,1.067039715,3.26031192,21.25064153,2.445968651,6.865327429,1.028052408,1.324383345,1.862157712,1.046393146,0.239566673,0.481814202,0.093130124,4.15706812,7.829719103,6.116941332,4.891928849,0.671261838,poor,10.69,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,1,2,0,0,0,0,27.57,0.0,0,0,0,0,3,650.0,1000.0,825.0,1,1,0,1,0,0,0,1,2,0,0,1,0,41.73,0.0,0,0,1,3000,11,522.22,888.89,705.56,2,4,3,2,0,0,0,1,3,0,0,3,0,45.58,0.11,2,27000,10,681903,25,639.13,1065.22,852.17,2,9,6,6,2,0,0,1,3,0,0,6,0,41.79,6.68,8,531509,22,919886,41,631.58,1039.47,835.53,3,15,9,12,2,0,0,4,6,0,0,16,1,31.56,17.57,23,1125987,51,1599715,140,624.43,1061.07,842.75,9,46,45,29,11,0,0,6,25,1,1,40,13,5400000
7116,2013-04-07,38,19.0,13.0,,,,,,,Investment,Moskvorech'e-Saburovo,10046857.44,76156,0.071056234,0.246031548,3816,3150.0,5,3151,5519.0,5,0,2715.0,3,1,7,6,no,0,3,4,no,no,no,yes,no,no,yes,no,130229,60619,69610,7296,3649,3647,52450,26354,26096,16410,4819,11591,3816,1868,1948,3151,1598,1553,8456,4233,4223,27194,12852,14342,6625,3297,3328,153.0,4.0,0.0,0.0,75.0,3.0,71.0,0.0,0.0,0.0,153.0,0.0,0.0,78.0,54.0,21.0,28,4.086247128,1.88823909,22.33140697,1.860950581,0.15678575,0.517713001,1.192595977,0.44859559,1.140790975,1.931583,2.766355,4.814586,2.827970885,33.93565062,29.0,1.720426238,4.269022777,27,0.096379347,1.156552164,0.141093578,yes,5.916336427,7.468105512,10.76679339,12.50872029,13.00739846,3.792599759,2,no,5.620157658,23,0.43458073,no,13.47619692,32,4.479901338,11,8.168287452,0.923528092,0.360225723,0.882098673,7.311517227,2.385421862,5.846534689,2.577536398,0.564010117,3.690918431,6.544707742,4.506012376,3.301883888,1.872895093,7.671574509,0.846757445,2.766726662,2.642202492,0.167415414,1.292751683,0.676520678,0.517713001,2.282975495,0.851141201,4.182508816,8.607305552,2.233778067,2.942979007,0.598680244,excellent,0.93,0.0,0,0,1,120,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0.0,0,0,2,3635,4,366.67,666.67,516.67,1,2,1,0,0,0,0,0,1,0,0,3,0,8.07,2.21,1,155000,2,3635,7,600.0,1000.0,800.0,1,2,2,2,0,0,0,0,2,0,0,6,0,15.48,7.02,1,155000,4,15035,15,607.69,1038.46,823.08,2,3,6,4,0,0,0,0,4,0,0,10,0,20.87,16.78,3,199000,9,95811,36,706.45,1209.68,958.06,5,8,13,6,3,1,0,2,9,0,2,16,5,17.31,19.74,21,691885,47,1388053,161,658.39,1127.52,892.95,12,47,58,28,13,3,0,7,26,1,9,63,12,5800000
24897,2014-11-18,27,,5.0,1.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,35747947.91,2546,0.548991609,0.034656082,175,,0,168,,0,0,,0,0,0,0,no,0,0,0,no,no,no,no,no,no,no,no,2942,1381,1562,365,189,177,1633,863,771,548,156,393,175,91,85,168,87,82,411,214,198,628,337,292,322,166,156,,,,,,,,,,,,,,,,,206,34.85323787,11.42872244,151.8526348,12.65438623,2.313381553,5.222637266,10.40277919,0.0,1.253942538,13.53373,1.950373,19.85755,14.66781864,176.0138237,24.0,13.64688614,38.69192073,19,2.734466761,32.81360113,1.520564583,no,11.43153606,22.36188119,25.03640733,26.19777888,27.00081593,3.088887133,13,no,5.815681617,38,4.517968528,no,35.62404834,50,19.96595665,8,31.86203396,21.74182581,12.61096381,9.00340148,16.00804794,9.892699545,18.14532302,14.32132477,3.897271344,11.5309526,11.72511219,16.49790259,14.42402777,2.013975946,35.00939954,11.06217035,15.49297954,12.65017974,3.242714382,3.242714382,3.118927992,5.222637266,8.053664258,2.141268454,13.44782627,16.05888871,15.07745137,10.17555108,1.421179952,no data,100.0,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,93.45,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,73.13,1.69,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,60.03,2.24,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,53.08,3.55,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,2,0,0,0,0,47.85,3.54,1,117300,1,117300,4,600.0,1000.0,800.0,1,1,1,1,0,0,0,0,4,0,0,2,0,2305805
9192,2013-07-13,64,,5.0,,,,,,,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,540.0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75.0,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,34.86,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,26.61,0,0,0,0,2,650.0,1000.0,825.0,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760.0,1300.0,1030.0,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,5897600
19636,2014-06-11,34,15.0,7.0,14.0,4.0,2006.0,1.0,7.0,3.0,Investment,Ivanovskoe,10207215.1,122862,0.512707469,0.000169676,6027,2697.0,7,5992,9439.0,8,1,,1,0,5,0,no,0,1,0,no,no,no,yes,no,no,no,no,157010,68466,88544,12919,6578,6341,77612,38637,38975,32331,9775,22556,6027,3092,2935,5992,3035,2957,14586,7366,7220,30912,14269,16643,11227,5734,5493,244.0,72.0,0.0,0.0,22.0,7.0,143.0,0.0,0.0,0.0,244.0,0.0,0.0,46.0,185.0,13.0,49,5.228189588,4.085517436,44.27258122,3.689381769,0.211582822,0.180585825,2.907845133,0.44282024,1.08625762,11.97699,1.084193,9.214754,4.324597216,51.8951666,55.0,2.815889277,4.319595221,136,0.039508313,0.474099758,0.740597899,no,0.834041099,8.627640562,10.91386942,11.58123448,13.29375145,0.44282024,10,no,0.621069648,25,1.439922382,no,13.30666488,5,6.319178138,7,5.135197488,17.55435645,1.647060677,0.716229563,6.009263238,3.845585308,15.27898864,4.211292599,0.198449828,5.43500961,3.81699106,4.677520148,2.05461972,1.543010719,9.931428275,0.5959719,2.964964303,1.538132378,1.653458813,1.622318523,1.751701297,0.180585825,1.184447376,1.185407402,6.808977929,4.996542008,3.272612992,3.961256956,1.216099863,good,4.3,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,36.05,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,42.62,3.92,0,0,0,0,5,520.0,900.0,710.0,0,2,2,1,0,0,0,1,2,0,0,2,0,42.19,4.93,1,4337,3,350000,10,660.0,1150.0,905.0,0,2,5,2,1,0,0,1,2,0,0,4,0,35.22,2.19,2,9337,5,374635,28,670.37,1148.15,909.26,1,7,12,6,1,1,0,2,5,0,0,14,1,25.91,4.12,8,244637,24,722421,100,646.39,1108.25,877.32,3,29,40,20,6,2,0,9,13,0,7,46,10,6200000
30041,2015-05-29,45,27.0,2.0,5.0,1.0,1979.0,2.0,5.0,,Investment,Poselenie Rjazanovskoe,41335397.7,17790,0.098199267,0.051815435,1244,,0,1227,,0,0,,0,0,1,1,no,0,0,0,no,no,no,no,no,no,no,no,7122,3378,3747,2633,1346,1288,11081,5875,5207,4076,1129,2948,1244,641,603,1227,621,607,2935,1502,1434,1607,899,708,2325,1190,1136,,,,,,,,,,,,,,,,,45,12.66900359,10.12523557,121.5028268,10.12523557,3.148465838,4.515385044,4.284776144,0.632700116,0.032602212,4.934962,2.085675,14.7388,1.546274014,18.55528816,114.0,1.546274014,1.929908112,114,0.478394377,5.740732526,0.347542478,no,11.45874307,25.20725994,28.40045787,29.76244902,30.4318791,3.072789419,2,no,4.735518498,39,0.973503551,no,35.45072319,32,19.03177122,9,25.54337432,20.58589579,11.9364416,6.239112176,12.54509694,14.46829674,27.36684977,5.744143453,0.736275323,7.422613607,8.873509809,27.63417368,14.54141146,7.609772976,33.6070337,12.35563435,29.09780784,12.69067599,2.806966049,4.327280822,2.444292877,4.515385044,6.472106633,2.915825172,5.723898874,31.83635007,17.86839388,14.99566942,1.861283772,no data,0.0,20.57,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,16.76,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,4.17,17.61,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,6.48,13.06,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,8.27,10.12,0,0,1,175000,1,,,,1,0,0,0,0,0,0,0,2,0,0,1,0,10.08,5.29,4,63808,1,175000,5,775.0,1250.0,1012.5,1,2,0,1,1,0,0,0,5,0,0,2,1,990000
12744,2013-12-03,39,,9.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,540.0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75.0,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,34.86,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,26.61,0,0,0,0,2,650.0,1000.0,825.0,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760.0,1300.0,1030.0,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,4138020
18493,2014-05-16,73,36.0,5.0,16.0,1.0,2001.0,2.0,11.0,3.0,Investment,Kon'kovo,7811375.434,153248,0.127002383,0.135649789,7517,2627.0,5,7960,9650.0,5,0,350.0,3,0,11,3,no,0,11,6,no,no,no,yes,no,no,no,no,123000,58226,64774,16468,8851,7617,100062,55456,44606,36718,11958,24760,7517,4062,3455,7960,4280,3680,19439,10398,9041,24753,13005,11748,14528,7865,6663,314.0,44.0,0.0,0.0,7.0,3.0,260.0,0.0,0.0,0.0,315.0,0.0,0.0,156.0,126.0,33.0,35,1.839761956,1.311029616,14.6121717,1.217680975,0.091464598,0.353680013,3.402191687,0.304721068,0.964243553,9.00806,4.063133,7.17978,9.043161604,108.5179392,33.0,9.177911511,11.69995104,33,0.147173431,1.76608117,0.335312813,no,3.995145925,8.334867237,11.30904997,12.50312408,13.22858491,3.265384903,16,no,3.925693448,43,5.422557509,no,14.32359058,32,5.527857948,8,17.07971098,7.326836699,0.890451841,0.411824145,7.637117434,3.292975977,2.585156152,0.442054853,0.24582645,1.61799702,2.699871252,3.446062401,3.868700488,2.531851588,19.06810256,0.81332281,1.276145625,2.851200647,0.431926377,0.431926377,0.536839953,0.353680013,1.750514249,0.472955682,2.997686833,4.773528892,6.12438473,1.137585845,0.248537217,satisfactory,10.96,0.0,1,23172,1,15700,2,300.0,500.0,400.0,0,2,0,0,0,0,0,0,1,0,0,1,1,31.54,0.36,1,23172,4,92054,6,683.33,1083.33,883.33,0,2,1,3,0,0,0,0,1,0,0,5,1,39.12,7.27,3,168172,13,193050,25,677.27,1159.09,918.18,3,3,11,7,1,0,0,0,4,0,1,7,2,43.5,9.26,5,233102,13,193050,33,683.33,1166.67,925.0,3,5,14,9,2,0,0,1,7,0,1,8,2,45.69,8.33,18,661634,20,526550,82,612.66,1050.63,831.65,3,23,33,19,4,0,0,1,14,1,1,21,5,31.71,5.14,36,1612718,52,1642126,291,695.67,1167.87,931.77,14,79,94,75,27,1,1,9,39,1,3,75,12,15500000
9384,2013-07-22,37,,9.0,,,,,,,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,540.0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75.0,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,34.86,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,26.61,0,0,0,0,2,650.0,1000.0,825.0,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760.0,1300.0,1030.0,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,3482688
